l_f	r_f	l_hyaw_out	l_hrol_out	l_hpit_out	l_knee_out	l_apit_out	r_hyaw_out	r_hrol_out	r_hpit_out	r_knee_out	r_apit_out	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	
2.357433	2.862802	-0.635064	0.162377	0.181754	-1.131315	0.558663	0.425438	0.402222	1.246478	-0.573261	-4.854780	-0.000000	-0.000000	-0.057006	-0.115467	0.308367	0.176472	0.423230	-0.111052	0.027796	-0.001410	-0.068635	0.020668	0.093973	0.008611	-0.414437	0.010828	0.224887	0.026968	-0.001468	0.097396	0.161741	0.222939	0.017041	-0.009984	0.140105	0.131313	-0.227743	0.111469	0.014027	0.062953	0.071913	0.128839	-0.048843	-0.032366	0.090633	0.041329	-0.114789	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.050702	-0.107897	0.171960	0.355663	0.388419	-0.105319	0.027918	0.011139	-0.046794	0.059083	0.096047	0.007748	-0.391416	0.029513	0.189277	0.058531	0.001482	0.065923	0.127493	0.221203	0.004845	-0.005302	0.156388	0.097929	-0.272283	0.112804	0.010726	0.049610	0.062378	0.120082	-0.039643	-0.027062	0.079813	0.032024	-0.148644	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.046626	-0.096516	0.162375	0.414217	0.378619	-0.096394	0.028354	0.020653	-0.029606	0.087486	0.096559	0.007140	-0.366843	0.040302	0.151402	0.077042	0.003638	0.047421	0.089172	0.214748	-0.001958	-0.003555	0.164297	0.052715	-0.382124	0.099320	0.011972	0.041864	0.033275	0.117342	-0.030148	-0.020339	0.066538	0.017272	-0.206014	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.688710	2.882753	-0.401181	0.301645	-0.481246	-0.131788	-0.997567	0.254420	0.495211	1.199098	-0.526192	-1.311346	-0.000000	-0.000000	-0.050702	-0.107897	0.171960	0.355663	0.388419	-0.105319	0.027918	0.011139	-0.046794	0.059083	0.096047	0.007748	-0.391416	0.029513	0.189277	0.058531	0.001482	0.065923	0.127493	0.221203	0.004845	-0.005302	0.156388	0.097929	-0.272283	0.112804	0.010726	0.049610	0.062378	0.120082	-0.039643	-0.027062	0.079813	0.032024	-0.148644	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.046626	-0.096516	0.162375	0.414217	0.378619	-0.096394	0.028354	0.020653	-0.029606	0.087486	0.096559	0.007140	-0.366843	0.040302	0.151402	0.077042	0.003638	0.047421	0.089172	0.214748	-0.001958	-0.003555	0.164297	0.052715	-0.382124	0.099320	0.011972	0.041864	0.033275	0.117342	-0.030148	-0.020339	0.066538	0.017272	-0.206014	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.042527	-0.084571	0.159482	0.357672	0.378500	-0.083098	0.029371	0.027572	-0.019189	0.115364	0.096419	0.006695	-0.349133	0.045974	0.095433	0.070518	0.006878	0.032310	0.029506	0.189675	-0.002290	-0.001170	0.163343	0.008412	-0.403228	0.076512	0.013388	0.037667	0.005913	0.097832	-0.023635	-0.013870	0.067500	0.003014	-0.222764	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.913690	2.980371	-0.377083	-0.098821	-0.614708	0.366699	-2.269025	0.064375	0.490569	1.386629	-0.537937	1.541035	-0.000000	-0.000000	-0.046626	-0.096516	0.162375	0.414217	0.378619	-0.096394	0.028354	0.020653	-0.029606	0.087486	0.096559	0.007140	-0.366843	0.040302	0.151402	0.077042	0.003638	0.047421	0.089172	0.214748	-0.001958	-0.003555	0.164297	0.052715	-0.382124	0.099320	0.011972	0.041864	0.033275	0.117342	-0.030148	-0.020339	0.066538	0.017272	-0.206014	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.042527	-0.084571	0.159482	0.357672	0.378500	-0.083098	0.029371	0.027572	-0.019189	0.115364	0.096419	0.006695	-0.349133	0.045974	0.095433	0.070518	0.006878	0.032310	0.029506	0.189675	-0.002290	-0.001170	0.163343	0.008412	-0.403228	0.076512	0.013388	0.037667	0.005913	0.097832	-0.023635	-0.013870	0.067500	0.003014	-0.222764	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.039185	-0.075068	0.093771	0.225197	0.391461	-0.072369	0.030640	0.031742	-0.015700	0.140278	0.096585	0.006687	-0.330373	0.049071	0.041782	0.062537	0.013134	0.008117	0.013071	0.104464	0.000469	0.004071	0.149638	0.013404	-0.358228	0.059763	0.016644	0.026276	0.000446	0.057950	-0.019984	-0.006431	0.066730	-0.007979	-0.188788	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.928083	3.012113	-0.373971	-0.291939	-0.838760	0.978364	-1.901953	0.129037	0.240902	1.336303	-0.644706	1.974086	-0.000000	-0.000000	-0.042527	-0.084571	0.159482	0.357672	0.378500	-0.083098	0.029371	0.027572	-0.019189	0.115364	0.096419	0.006695	-0.349133	0.045974	0.095433	0.070518	0.006878	0.032310	0.029506	0.189675	-0.002290	-0.001170	0.163343	0.008412	-0.403228	0.076512	0.013388	0.037667	0.005913	0.097832	-0.023635	-0.013870	0.067500	0.003014	-0.222764	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.039185	-0.075068	0.093771	0.225197	0.391461	-0.072369	0.030640	0.031742	-0.015700	0.140278	0.096585	0.006687	-0.330373	0.049071	0.041782	0.062537	0.013134	0.008117	0.013071	0.104464	0.000469	0.004071	0.149638	0.013404	-0.358228	0.059763	0.016644	0.026276	0.000446	0.057950	-0.019984	-0.006431	0.066730	-0.007979	-0.188788	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.037687	-0.069561	0.056021	0.077259	0.372438	-0.064189	0.032316	0.032552	-0.014421	0.154252	0.097005	0.007638	-0.306725	0.050369	-0.001882	0.048129	0.011084	-0.003725	0.000260	0.026499	0.000396	0.008433	0.132215	0.008320	-0.249388	0.045923	0.013485	0.016239	0.004671	0.009919	-0.019439	-0.000019	0.063896	-0.017351	-0.121994	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.781890	3.015458	-0.194434	-0.277667	-0.724121	1.131908	-0.907077	0.050232	-0.211839	1.155771	-0.327329	1.259780	-0.000000	-0.000000	-0.039185	-0.075068	0.093771	0.225197	0.391461	-0.072369	0.030640	0.031742	-0.015700	0.140278	0.096585	0.006687	-0.330373	0.049071	0.041782	0.062537	0.013134	0.008117	0.013071	0.104464	0.000469	0.004071	0.149638	0.013404	-0.358228	0.059763	0.016644	0.026276	0.000446	0.057950	-0.019984	-0.006431	0.066730	-0.007979	-0.188788	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.037687	-0.069561	0.056021	0.077259	0.372438	-0.064189	0.032316	0.032552	-0.014421	0.154252	0.097005	0.007638	-0.306725	0.050369	-0.001882	0.048129	0.011084	-0.003725	0.000260	0.026499	0.000396	0.008433	0.132215	0.008320	-0.249388	0.045923	0.013485	0.016239	0.004671	0.009919	-0.019439	-0.000019	0.063896	-0.017351	-0.121994	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.036396	-0.067882	0.088210	-0.008483	0.303578	-0.058288	0.033483	0.031430	-0.012565	0.156344	0.097332	0.008766	-0.287818	0.050120	-0.032110	0.028542	0.002272	-0.023753	0.024104	-0.029106	-0.003101	0.010847	0.129775	-0.009986	-0.134164	0.034415	0.007941	0.004786	0.017485	-0.020691	-0.017830	0.002465	0.065026	-0.026768	-0.062166	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.389030	3.028522	-0.033825	-0.530904	-0.584145	1.003500	-0.625395	-0.146095	-0.562795	1.038457	-0.219165	0.675661	-0.000000	-0.000000	-0.037687	-0.069561	0.056021	0.077259	0.372438	-0.064189	0.032316	0.032552	-0.014421	0.154252	0.097005	0.007638	-0.306725	0.050369	-0.001882	0.048129	0.011084	-0.003725	0.000260	0.026499	0.000396	0.008433	0.132215	0.008320	-0.249388	0.045923	0.013485	0.016239	0.004671	0.009919	-0.019439	-0.000019	0.063896	-0.017351	-0.121994	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.036396	-0.067882	0.088210	-0.008483	0.303578	-0.058288	0.033483	0.031430	-0.012565	0.156344	0.097332	0.008766	-0.287818	0.050120	-0.032110	0.028542	0.002272	-0.023753	0.024104	-0.029106	-0.003101	0.010847	0.129775	-0.009986	-0.134164	0.034415	0.007941	0.004786	0.017485	-0.020691	-0.017830	0.002465	0.065026	-0.026768	-0.062166	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.033910	-0.068589	0.123675	-0.051453	0.238189	-0.055436	0.033878	0.027788	-0.008511	0.152109	0.097688	0.010187	-0.267074	0.048664	-0.048576	0.002854	-0.000122	-0.036225	0.038354	-0.058745	-0.003800	0.005156	0.133719	-0.013910	-0.053896	0.028646	0.003380	-0.002436	0.030410	-0.030064	-0.017433	-0.002133	0.061619	-0.030223	-0.026802	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.094238	3.002420	-0.023872	-0.624113	-0.250601	-0.071148	-1.053931	-0.433352	-0.553496	0.982470	-0.490034	0.525636	-0.000000	-0.000000	-0.036396	-0.067882	0.088210	-0.008483	0.303578	-0.058288	0.033483	0.031430	-0.012565	0.156344	0.097332	0.008766	-0.287818	0.050120	-0.032110	0.028542	0.002272	-0.023753	0.024104	-0.029106	-0.003101	0.010847	0.129775	-0.009986	-0.134164	0.034415	0.007941	0.004786	0.017485	-0.020691	-0.017830	0.002465	0.065026	-0.026768	-0.062166	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.033910	-0.068589	0.123675	-0.051453	0.238189	-0.055436	0.033878	0.027788	-0.008511	0.152109	0.097688	0.010187	-0.267074	0.048664	-0.048576	0.002854	-0.000122	-0.036225	0.038354	-0.058745	-0.003800	0.005156	0.133719	-0.013910	-0.053896	0.028646	0.003380	-0.002436	0.030410	-0.030064	-0.017433	-0.002133	0.061619	-0.030223	-0.026802	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.030814	-0.070194	0.127570	-0.046599	0.216292	-0.055059	0.033561	0.023983	-0.002102	0.145785	0.098026	0.010778	-0.248530	0.045974	-0.055238	-0.005647	-0.008155	-0.053873	0.048154	-0.054380	-0.002125	0.001097	0.124342	-0.026865	-0.025629	0.027762	-0.004273	-0.007399	0.039066	-0.033128	-0.019964	-0.011173	0.058665	-0.030823	-0.009998	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	
1.984556	2.986725	0.079626	-0.479172	-0.314673	-0.067685	-0.743530	-0.461177	-0.461601	0.939417	-0.410091	0.459373	-0.000000	-0.000000	-0.033910	-0.068589	0.123675	-0.051453	0.238189	-0.055436	0.033878	0.027788	-0.008511	0.152109	0.097688	0.010187	-0.267074	0.048664	-0.048576	0.002854	-0.000122	-0.036225	0.038354	-0.058745	-0.003800	0.005156	0.133719	-0.013910	-0.053896	0.028646	0.003380	-0.002436	0.030410	-0.030064	-0.017433	-0.002133	0.061619	-0.030223	-0.026802	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.030814	-0.070194	0.127570	-0.046599	0.216292	-0.055059	0.033561	0.023983	-0.002102	0.145785	0.098026	0.010778	-0.248530	0.045974	-0.055238	-0.005647	-0.008155	-0.053873	0.048154	-0.054380	-0.002125	0.001097	0.124342	-0.026865	-0.025629	0.027762	-0.004273	-0.007399	0.039066	-0.033128	-0.019964	-0.011173	0.058665	-0.030823	-0.009998	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.027410	-0.071623	0.148943	-0.033121	0.233374	-0.055323	0.032246	0.013867	0.007128	0.137178	0.097657	0.010759	-0.230402	0.040807	-0.057103	-0.008242	-0.016751	-0.065060	0.048436	-0.076976	-0.007890	-0.003264	0.126545	-0.028161	0.002672	0.027668	-0.012315	-0.001041	0.028769	-0.040323	-0.026092	-0.019453	0.055267	-0.033003	-0.000251	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	
1.812676	2.951761	0.160359	-0.299406	-0.508515	-0.050267	-0.772193	-0.435353	-0.396338	0.749668	-0.128885	1.069127	-0.000000	-0.000000	-0.030814	-0.070194	0.127570	-0.046599	0.216292	-0.055059	0.033561	0.023983	-0.002102	0.145785	0.098026	0.010778	-0.248530	0.045974	-0.055238	-0.005647	-0.008155	-0.053873	0.048154	-0.054380	-0.002125	0.001097	0.124342	-0.026865	-0.025629	0.027762	-0.004273	-0.007399	0.039066	-0.033128	-0.019964	-0.011173	0.058665	-0.030823	-0.009998	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.027410	-0.071623	0.148943	-0.033121	0.233374	-0.055323	0.032246	0.013867	0.007128	0.137178	0.097657	0.010759	-0.230402	0.040807	-0.057103	-0.008242	-0.016751	-0.065060	0.048436	-0.076976	-0.007890	-0.003264	0.126545	-0.028161	0.002672	0.027668	-0.012315	-0.001041	0.028769	-0.040323	-0.026092	-0.019453	0.055267	-0.033003	-0.000251	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.023067	-0.072825	0.185450	-0.043371	0.265670	-0.055812	0.029616	0.003823	0.014597	0.127920	0.096541	0.010415	-0.211825	0.036212	-0.057016	0.001619	-0.021217	-0.077695	0.066610	-0.080631	-0.015096	-0.008469	0.116995	-0.042249	0.003757	0.029350	-0.016869	0.004285	0.020286	-0.042213	-0.031892	-0.026031	0.050775	-0.034557	0.006549	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	
1.721956	2.905707	0.124088	-0.106945	-0.541314	-0.285532	-0.945825	-0.473388	-0.233906	0.792627	-0.178679	2.118299	-0.000000	-0.000000	-0.027410	-0.071623	0.148943	-0.033121	0.233374	-0.055323	0.032246	0.013867	0.007128	0.137178	0.097657	0.010759	-0.230402	0.040807	-0.057103	-0.008242	-0.016751	-0.065060	0.048436	-0.076976	-0.007890	-0.003264	0.126545	-0.028161	0.002672	0.027668	-0.012315	-0.001041	0.028769	-0.040323	-0.026092	-0.019453	0.055267	-0.033003	-0.000251	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.023067	-0.072825	0.185450	-0.043371	0.265670	-0.055812	0.029616	0.003823	0.014597	0.127920	0.096541	0.010415	-0.211825	0.036212	-0.057016	0.001619	-0.021217	-0.077695	0.066610	-0.080631	-0.015096	-0.008469	0.116995	-0.042249	0.003757	0.029350	-0.016869	0.004285	0.020286	-0.042213	-0.031892	-0.026031	0.050775	-0.034557	0.006549	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.018318	-0.074676	0.165940	-0.088722	0.300634	-0.056225	0.026263	-0.005723	0.024936	0.115551	0.094016	0.009450	-0.195193	0.030519	-0.054696	0.001209	-0.022711	-0.073724	0.054469	-0.081345	-0.029078	-0.012246	0.108711	-0.024465	0.037715	0.032169	-0.018009	0.006201	0.009193	-0.041431	-0.035899	-0.031013	0.045392	-0.030797	0.020272	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
1.602616	2.878685	0.003179	-0.104572	-0.500165	-0.292732	-1.064466	-0.404676	-0.083905	0.890073	-0.082435	3.951471	-0.000000	-0.000000	-0.023067	-0.072825	0.185450	-0.043371	0.265670	-0.055812	0.029616	0.003823	0.014597	0.127920	0.096541	0.010415	-0.211825	0.036212	-0.057016	0.001619	-0.021217	-0.077695	0.066610	-0.080631	-0.015096	-0.008469	0.116995	-0.042249	0.003757	0.029350	-0.016869	0.004285	0.020286	-0.042213	-0.031892	-0.026031	0.050775	-0.034557	0.006549	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.018318	-0.074676	0.165940	-0.088722	0.300634	-0.056225	0.026263	-0.005723	0.024936	0.115551	0.094016	0.009450	-0.195193	0.030519	-0.054696	0.001209	-0.022711	-0.073724	0.054469	-0.081345	-0.029078	-0.012246	0.108711	-0.024465	0.037715	0.032169	-0.018009	0.006201	0.009193	-0.041431	-0.035899	-0.031013	0.045392	-0.030797	0.020272	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.014738	-0.077755	0.102050	-0.127079	0.300325	-0.056259	0.023160	-0.017253	0.032504	0.105104	0.090482	0.008256	-0.180380	0.026932	-0.048343	0.004657	-0.020533	-0.077863	0.027083	-0.080021	-0.038502	-0.010298	0.094622	-0.027921	0.076705	0.034064	-0.016510	0.009615	-0.002657	-0.045164	-0.039461	-0.033325	0.042462	-0.029890	0.045677	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
1.577189	2.885954	-0.222347	-0.029919	-0.314502	-0.073433	-1.492099	-0.397341	0.026708	0.996712	0.157392	5.591655	-0.000000	-0.000000	-0.018318	-0.074676	0.165940	-0.088722	0.300634	-0.056225	0.026263	-0.005723	0.024936	0.115551	0.094016	0.009450	-0.195193	0.030519	-0.054696	0.001209	-0.022711	-0.073724	0.054469	-0.081345	-0.029078	-0.012246	0.108711	-0.024465	0.037715	0.032169	-0.018009	0.006201	0.009193	-0.041431	-0.035899	-0.031013	0.045392	-0.030797	0.020272	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.014738	-0.077755	0.102050	-0.127079	0.300325	-0.056259	0.023160	-0.017253	0.032504	0.105104	0.090482	0.008256	-0.180380	0.026932	-0.048343	0.004657	-0.020533	-0.077863	0.027083	-0.080021	-0.038502	-0.010298	0.094622	-0.027921	0.076705	0.034064	-0.016510	0.009615	-0.002657	-0.045164	-0.039461	-0.033325	0.042462	-0.029890	0.045677	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.012873	-0.082040	0.051977	-0.170540	0.261755	-0.056145	0.020254	-0.028525	0.036611	0.092764	0.083959	0.006861	-0.169008	0.023331	-0.030473	0.005700	-0.021479	-0.074089	0.006547	-0.094196	-0.039793	-0.010684	0.098448	-0.019542	0.154933	0.033997	-0.015173	0.013383	-0.011155	-0.048795	-0.039010	-0.033190	0.044445	-0.027526	0.087094	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
1.564482	2.897862	-0.458039	-0.425647	0.261735	0.274948	-0.911728	-0.178831	-0.201752	1.486942	0.375701	7.017263	-0.000000	-0.000000	-0.014738	-0.077755	0.102050	-0.127079	0.300325	-0.056259	0.023160	-0.017253	0.032504	0.105104	0.090482	0.008256	-0.180380	0.026932	-0.048343	0.004657	-0.020533	-0.077863	0.027083	-0.080021	-0.038502	-0.010298	0.094622	-0.027921	0.076705	0.034064	-0.016510	0.009615	-0.002657	-0.045164	-0.039461	-0.033325	0.042462	-0.029890	0.045677	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.012873	-0.082040	0.051977	-0.170540	0.261755	-0.056145	0.020254	-0.028525	0.036611	0.092764	0.083959	0.006861	-0.169008	0.023331	-0.030473	0.005700	-0.021479	-0.074089	0.006547	-0.094196	-0.039793	-0.010684	0.098448	-0.019542	0.154933	0.033997	-0.015173	0.013383	-0.011155	-0.048795	-0.039010	-0.033190	0.044445	-0.027526	0.087094	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.012270	-0.087595	0.006932	-0.208171	0.204291	-0.056122	0.017516	-0.037734	0.038281	0.079003	0.077711	0.005274	-0.153308	0.021109	-0.007148	-0.001175	-0.017037	-0.063592	-0.000392	-0.114458	-0.048298	-0.012468	0.095690	-0.011376	0.236387	0.030641	-0.012883	0.017878	-0.013926	-0.057402	-0.038719	-0.031202	0.043687	-0.022944	0.147594	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.012919	2.831495	-0.796984	-0.452807	0.275064	0.444787	-1.878900	0.416476	-0.454798	0.927345	-0.072940	5.148282	-0.000000	-0.000000	-0.012873	-0.082040	0.051977	-0.170540	0.261755	-0.056145	0.020254	-0.028525	0.036611	0.092764	0.083959	0.006861	-0.169008	0.023331	-0.030473	0.005700	-0.021479	-0.074089	0.006547	-0.094196	-0.039793	-0.010684	0.098448	-0.019542	0.154933	0.033997	-0.015173	0.013383	-0.011155	-0.048795	-0.039010	-0.033190	0.044445	-0.027526	0.087094	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.012270	-0.087595	0.006932	-0.208171	0.204291	-0.056122	0.017516	-0.037734	0.038281	0.079003	0.077711	0.005274	-0.153308	0.021109	-0.007148	-0.001175	-0.017037	-0.063592	-0.000392	-0.114458	-0.048298	-0.012468	0.095690	-0.011376	0.236387	0.030641	-0.012883	0.017878	-0.013926	-0.057402	-0.038719	-0.031202	0.043687	-0.022944	0.147594	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013156	-0.094058	-0.053449	-0.229590	0.144675	-0.056166	0.014650	-0.045053	0.038906	0.064667	0.071445	0.003228	-0.136840	0.019525	0.029699	0.000929	-0.018221	-0.036021	0.005893	-0.109504	-0.039028	-0.015787	0.113211	-0.001836	0.357946	0.023811	-0.016405	0.029124	-0.010424	-0.056749	-0.035136	-0.032183	0.049533	-0.015722	0.216055	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.824919	2.875539	-1.161734	0.309518	-0.991733	-0.737128	-6.555739	1.087262	0.615059	-1.035285	-1.490015	0.168137	-0.000000	-0.000000	-0.012270	-0.087595	0.006932	-0.208171	0.204291	-0.056122	0.017516	-0.037734	0.038281	0.079003	0.077711	0.005274	-0.153308	0.021109	-0.007148	-0.001175	-0.017037	-0.063592	-0.000392	-0.114458	-0.048298	-0.012468	0.095690	-0.011376	0.236387	0.030641	-0.012883	0.017878	-0.013926	-0.057402	-0.038719	-0.031202	0.043687	-0.022944	0.147594	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.013156	-0.094058	-0.053449	-0.229590	0.144675	-0.056166	0.014650	-0.045053	0.038906	0.064667	0.071445	0.003228	-0.136840	0.019525	0.029699	0.000929	-0.018221	-0.036021	0.005893	-0.109504	-0.039028	-0.015787	0.113211	-0.001836	0.357946	0.023811	-0.016405	0.029124	-0.010424	-0.056749	-0.035136	-0.032183	0.049533	-0.015722	0.216055	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.015580	-0.100895	-0.103833	-0.226192	0.072904	-0.056465	0.011823	-0.048044	0.040606	0.051210	0.065611	0.001130	-0.120775	0.019233	0.081125	-0.006537	-0.022411	-0.013373	0.009313	-0.109009	-0.033565	-0.018678	0.113218	-0.012048	0.441639	0.012160	-0.020368	0.036240	-0.005455	-0.071466	-0.023058	-0.036906	0.047374	-0.016523	0.241827	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
3.239981	3.233546	-1.593739	0.268267	-3.413836	-3.029079	-11.380925	1.385173	2.657290	-5.667658	-4.728866	-8.008337	-0.000000	-0.000000	-0.013156	-0.094058	-0.053449	-0.229590	0.144675	-0.056166	0.014650	-0.045053	0.038906	0.064667	0.071445	0.003228	-0.136840	0.019525	0.029699	0.000929	-0.018221	-0.036021	0.005893	-0.109504	-0.039028	-0.015787	0.113211	-0.001836	0.357946	0.023811	-0.016405	0.029124	-0.010424	-0.056749	-0.035136	-0.032183	0.049533	-0.015722	0.216055	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.015580	-0.100895	-0.103833	-0.226192	0.072904	-0.056465	0.011823	-0.048044	0.040606	0.051210	0.065611	0.001130	-0.120775	0.019233	0.081125	-0.006537	-0.022411	-0.013373	0.009313	-0.109009	-0.033565	-0.018678	0.113218	-0.012048	0.441639	0.012160	-0.020368	0.036240	-0.005455	-0.071466	-0.023058	-0.036906	0.047374	-0.016523	0.241827	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.018932	-0.107907	-0.125178	-0.244684	-0.004328	-0.057519	0.009109	-0.049926	0.041576	0.022661	0.060761	-0.000864	-0.107263	0.016630	0.142567	-0.016357	-0.016549	-0.040072	-0.011980	-0.250639	-0.023596	-0.006404	0.053197	-0.052153	0.335199	-0.004214	-0.013010	0.023245	-0.017483	-0.141260	-0.001898	-0.025684	0.018331	-0.036272	0.182907	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	
