C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.264461	0.285116	-1.620724	0.743794	-1.744094	-0.452586	-0.120076	0.850669	-1.631287	1.813627	0.439484	0.253099	-1.308540	1.128402	-1.233471	-0.465206	-0.326496	1.165027	-1.132799	1.976784	-1.872922	0.201816	-2.927069	-2.848017	-5.192920	1.371202	0.109286	-2.057079	-3.765626	1.382187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.082938	-0.469511	-2.195938	-0.267222	-0.611668	-3.284871	2.604657	-2.118989	2.513891	1.000000	0.000000	0.000000	0.000000	
0.242514	0.329352	-1.834530	0.600163	-1.968790	-0.468891	0.037046	0.626025	-1.853903	1.588883	0.412218	0.255442	-1.361015	1.076133	-1.305744	-0.456055	-0.318152	1.122131	-1.223213	1.985631	-2.766131	0.213275	-6.657797	-5.826339	-7.920803	-0.386325	1.706890	-4.658479	-9.142520	-2.339420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103139	-0.472119	-2.252099	-0.476552	-0.249197	-3.379301	3.668636	1.122545	0.485746	1.000000	0.000000	0.000000	0.000000	
0.248763	0.329317	-1.921529	0.638439	-2.150505	-0.442292	0.065020	0.419413	-1.849340	1.364909	0.374970	0.261637	-1.439897	0.988059	-1.446189	-0.466972	-0.291620	1.033993	-1.347003	1.926913	-2.687949	0.641319	-8.269690	-8.804209	-9.571997	-1.218128	2.721611	-7.623085	-10.632879	-5.876678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.116662	-0.470442	-2.304287	-0.939879	-0.368876	-2.713933	4.464705	0.778342	5.912256	1.000000	0.000000	0.000000	0.000000	
0.276521	0.330115	-1.788008	0.694141	-1.935727	-0.434806	-0.064820	0.422156	-1.666767	1.328217	0.346946	0.271100	-1.533075	0.866870	-1.548166	-0.482363	-0.255723	0.926095	-1.483429	1.836823	-1.022556	0.650390	-6.344079	-6.805818	-9.115961	-1.179171	2.766085	-8.997841	-9.700129	-8.620802	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.116785	-0.469365	-2.343659	-1.632356	0.270226	-1.499250	9.090230	4.435503	6.592744	1.000000	0.000000	0.000000	0.000000	
0.317466	0.355260	-1.634851	0.705224	-1.717718	-0.465597	-0.170529	0.450269	-1.521869	1.392143	0.343159	0.281248	-1.613846	0.782969	-1.678606	-0.497606	-0.220990	0.812719	-1.593230	1.733575	0.313011	0.654787	-3.645961	-2.969781	-5.088686	-0.445943	1.520081	-6.898463	-5.527473	-7.258577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.098012	-0.458573	-2.357108	-1.752747	1.177770	0.077641	4.186941	-1.595884	5.646024	1.000000	0.000000	0.000000	0.000000	
0.370557	0.355944	-1.538206	0.766746	-1.516512	-0.514953	-0.213522	0.490643	-1.398975	1.509091	0.346303	0.288867	-1.653385	0.752521	-1.733896	-0.502909	-0.200577	0.735591	-1.650037	1.654547	0.219741	0.592413	-0.751945	-0.823913	-0.362304	-0.093449	0.542847	-4.856468	-2.611630	-1.657590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.073343	-0.442923	-2.348988	-0.883857	0.791738	0.907872	-2.209106	-1.948864	8.092710	1.000000	0.000000	0.000000	0.000000	
0.412011	0.339807	-1.470663	0.909873	-1.314392	-0.576458	-0.258658	0.617113	-1.281784	1.719554	0.350688	0.298574	-1.649225	0.745777	-1.720163	-0.507386	-0.193902	0.676206	-1.688953	1.639880	0.615212	0.504751	0.176059	0.961009	3.264962	-0.344350	0.021715	-1.598840	-0.767160	-0.186697	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.058298	-0.434796	-2.333249	-0.273335	0.037683	1.040303	-4.915674	8.799747	13.324400	1.000000	0.000000	0.000000	0.000000	
0.437330	0.268247	-1.310244	1.033718	-1.111492	-0.579573	-0.394432	0.821512	-1.161757	1.944538	0.366639	0.306566	-1.637900	0.758508	-1.695145	-0.518290	-0.194780	0.662850	-1.673253	1.631761	1.150287	0.370358	3.196661	3.561306	1.816569	-1.308151	-0.488704	1.515140	3.877038	0.714153	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.044637	-0.439912	-2.316483	-0.496328	-1.671547	0.958154	-6.094319	-10.240684	24.285948	1.000000	0.000000	0.000000	0.000000	
0.440061	0.163786	-1.130732	1.088992	-0.946060	-0.520606	-0.534646	1.036232	-1.028938	2.169553	0.377293	0.310143	-1.565115	0.830168	-1.636052	-0.534381	-0.205780	0.697063	-1.609263	1.678701	1.015354	-0.215381	6.475379	5.384691	6.107054	-0.811293	-1.680855	3.156088	6.536437	4.552104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038856	-0.477988	-2.308576	0.383159	-3.632394	0.195246	3.607695	-5.855834	16.458656	1.000000	0.000000	0.000000	0.000000	
0.447507	0.123307	-0.981889	1.142069	-0.782167	-0.449695	-0.600000	1.238145	-0.911526	2.394462	0.397574	0.303726	-1.472066	0.886231	-1.530911	-0.538132	-0.234572	0.736863	-1.494950	1.724342	1.853331	-1.231277	7.850140	4.991241	9.118429	0.107311	-2.709701	5.724539	9.314912	5.396530	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.044909	-0.530826	-2.302086	0.924624	-3.577367	0.664636	9.397895	-0.114383	12.736659	1.000000	0.000000	0.000000	0.000000	
0.439333	0.152363	-0.906400	1.195399	-0.775524	-0.392561	-0.597623	1.351974	-0.931984	2.500000	0.428918	0.286295	-1.388243	0.967066	-1.389320	-0.524657	-0.272626	0.810763	-1.337010	1.849259	1.595145	-1.584121	7.247814	5.984827	10.393175	1.828830	-2.902153	7.276038	10.856006	8.136584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057014	-0.580542	-2.296961	1.191647	-2.944412	0.244318	9.394157	3.735492	9.937562	1.000000	0.000000	0.000000	0.000000	
0.402417	0.227138	-0.953393	1.169815	-0.977239	-0.363282	-0.574017	1.322932	-1.066033	2.500000	0.441947	0.268244	-1.309320	1.039794	-1.265304	-0.488690	-0.311361	0.906313	-1.191864	1.959665	0.190921	-1.145978	5.875479	5.456052	8.329160	3.051361	-2.538702	5.923666	9.614264	8.222149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.076800	-0.624586	-2.301244	0.897318	-2.916701	-0.444421	6.568939	2.667062	5.905960	1.000000	0.000000	0.000000	0.000000	
0.324281	0.321252	-1.133150	1.017263	-1.202340	-0.317008	-0.455496	1.111827	-1.277526	2.298084	0.440434	0.253899	-1.225148	1.117371	-1.161354	-0.440154	-0.344892	0.996064	-1.091733	2.067800	-0.483415	-0.357709	3.850355	3.026734	3.771187	3.403930	-2.103376	4.710133	4.496424	7.497882	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.100299	-0.665605	-2.324283	0.140061	-2.546274	-1.548615	7.162749	3.962104	0.262775	1.000000	0.000000	0.000000	0.000000	
0.229048	0.344452	-1.351437	0.811966	-1.427399	-0.322131	-0.277799	0.886841	-1.502206	2.073026	0.426972	0.251239	-1.184564	1.141538	-1.135790	-0.393708	-0.371688	1.039750	-1.057433	2.155827	-1.845502	0.442309	0.022114	-1.271151	-0.914045	2.503965	-0.764026	0.464034	-1.574345	3.011070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.126710	-0.695616	-2.368255	-0.413467	-1.570686	-2.750548	8.220897	-2.011734	-0.437300	1.000000	0.000000	0.000000	0.000000	
0.183929	0.368544	-1.572915	0.624674	-1.652234	-0.380055	-0.088204	0.662016	-1.726910	1.848191	0.390837	0.259496	-1.203226	1.109609	-1.170008	-0.366099	-0.374778	1.030191	-1.136336	2.185064	-2.944850	0.694466	-3.986439	-4.995153	-4.582562	0.777331	0.856493	-2.661551	-7.764834	-1.297145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.160244	-0.708274	-2.429682	-0.430915	-0.647096	-3.411096	7.233758	-2.171026	0.314891	1.000000	0.000000	0.000000	0.000000	
0.211827	0.397873	-1.787252	0.617093	-1.877144	-0.417002	0.032427	0.437284	-1.945392	1.623268	0.352616	0.269944	-1.251815	1.022065	-1.231886	-0.365714	-0.360136	0.991662	-1.230851	2.153156	-3.194370	0.911611	-7.796666	-8.054570	-7.189758	-0.899364	2.325994	-6.264833	-10.243857	-5.224578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.196755	-0.705516	-2.495585	-0.347352	0.048287	-3.234891	5.267156	1.274732	1.419226	1.000000	0.000000	0.000000	0.000000	
0.247950	0.386771	-1.843117	0.685731	-2.038619	-0.426876	-0.015735	0.235519	-1.902475	1.399925	0.310075	0.285080	-1.354783	0.905441	-1.347763	-0.387545	-0.320422	0.911304	-1.389873	2.065495	-2.207328	1.090359	-8.188157	-7.749826	-9.317430	-2.288405	2.913800	-8.575867	-12.438974	-7.937927	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.224997	-0.695022	-2.549227	-0.623179	0.322633	-2.322732	7.071820	2.441001	3.664937	1.000000	0.000000	0.000000	0.000000	
0.285066	0.393219	-1.689348	0.713145	-1.824025	-0.439182	-0.153631	0.271164	-1.714449	1.493805	0.292140	0.299182	-1.437294	0.814820	-1.458325	-0.415853	-0.284028	0.772175	-1.554429	1.953016	-0.444069	0.946548	-6.451083	-5.775626	-9.777962	-2.193504	2.475890	-9.459532	-10.275066	-10.159967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.230868	-0.681704	-2.578751	-1.315722	1.236654	-0.464965	13.777977	0.323987	2.611109	1.000000	0.000000	0.000000	0.000000	
0.320687	0.410567	-1.539820	0.719686	-1.607699	-0.475387	-0.237386	0.325867	-1.556536	1.638404	0.293061	0.312180	-1.510841	0.751524	-1.580110	-0.445724	-0.250917	0.658489	-1.674920	1.826921	0.335963	0.769317	-3.639213	-1.575598	-4.861758	-1.178999	1.290989	-6.585200	-3.752910	-5.371058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208066	-0.657810	-2.569237	-0.899401	2.302761	1.254118	6.646402	-5.244643	3.300270	1.000000	0.000000	0.000000	0.000000	
0.352704	0.402797	-1.446632	0.809705	-1.398424	-0.522443	-0.254953	0.410977	-1.423009	1.783126	0.299570	0.324586	-1.554389	0.732322	-1.635898	-0.457175	-0.236548	0.578900	-1.752768	1.798310	0.473290	0.807428	0.009469	-0.485585	-0.461748	-0.965881	0.244257	-4.102787	-3.418251	2.038243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180041	-0.629634	-2.532474	0.463701	2.009114	2.143727	-2.454420	-0.406702	7.876519	1.000000	0.000000	0.000000	0.000000	
0.380212	0.357832	-1.310038	0.945328	-1.187015	-0.545135	-0.337440	0.577916	-1.317437	2.002228	0.311413	0.335711	-1.555998	0.742077	-1.632467	-0.476841	-0.233319	0.547909	-1.765090	1.804874	1.041874	0.646063	-0.194472	2.931588	3.502781	-1.244677	-0.018613	0.364420	1.486742	0.842427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.163916	-0.606946	-2.488727	0.371525	1.204078	2.460381	-8.528066	10.799181	13.564022	1.000000	0.000000	0.000000	0.000000	
0.400994	0.251522	-1.121884	1.042611	-0.980777	-0.502303	-0.496619	0.793971	-1.184320	2.227284	0.334938	0.342217	-1.541319	0.783892	-1.590317	-0.493521	-0.235573	0.554409	-1.730405	1.812366	2.840060	0.285616	3.857535	5.419429	1.400658	-1.237661	-0.766091	2.116263	4.748010	2.544434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.139213	-0.605191	-2.439284	-0.169415	-1.372333	3.177018	-6.009748	2.120299	18.341150	1.000000	0.000000	0.000000	0.000000	
0.393754	0.148397	-0.944232	1.076639	-0.833916	-0.424155	-0.600000	1.007702	-1.029078	2.452149	0.366154	0.340433	-1.468470	0.859721	-1.547936	-0.513191	-0.256679	0.594047	-1.651470	1.888383	1.857830	-0.698445	7.916381	5.790350	6.522604	-0.664659	-2.064537	3.334848	8.092669	5.555196	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113704	-0.639382	-2.393648	1.102664	-3.511538	1.724433	8.215499	-15.117957	23.270056	1.000000	0.000000	0.000000	0.000000	
0.378826	0.111445	-0.829108	1.111912	-0.718416	-0.360352	-0.600000	1.192508	-0.944212	2.500000	0.391493	0.327442	-1.374486	0.940051	-1.444415	-0.505371	-0.282185	0.628559	-1.537779	1.974784	1.431582	-1.519205	7.446368	5.649471	9.372852	1.912156	-2.816699	5.972732	10.576750	7.325408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.120836	-0.694513	-2.369771	1.873775	-3.802063	1.408749	12.144869	4.780918	12.018234	1.000000	0.000000	0.000000	0.000000	
0.343095	0.147841	-0.804754	1.155019	-0.884675	-0.312870	-0.600000	1.286674	-1.017696	2.500000	0.410350	0.303429	-1.273708	1.015731	-1.291784	-0.464452	-0.321989	0.718800	-1.376692	2.082916	0.694520	-1.757152	6.387373	5.492309	9.724180	3.638973	-2.672068	7.806854	10.989170	7.055756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.136408	-0.752131	-2.356582	1.238982	-3.767764	0.790121	9.551916	6.904519	5.273498	1.000000	0.000000	0.000000	0.000000	
0.290485	0.260130	-0.932135	1.128235	-1.108134	-0.286400	-0.572917	1.149090	-1.204277	2.500000	0.413734	0.280993	-1.204140	1.082800	-1.173072	-0.414877	-0.359183	0.838193	-1.226748	2.163963	-0.492379	-1.319152	5.956938	3.930685	5.592692	4.097805	-2.337722	8.084486	7.108064	5.838825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156777	-0.806174	-2.364241	0.478006	-3.093713	-0.710710	13.461842	2.082170	-2.499951	1.000000	0.000000	0.000000	0.000000	
0.213897	0.354884	-1.141941	0.933744	-1.333296	-0.276950	-0.410136	0.925309	-1.427990	2.277024	0.398659	0.267911	-1.136112	1.128057	-1.117171	-0.359137	-0.391009	0.934167	-1.158518	2.237679	-1.801033	-0.263358	3.205939	1.220111	0.583697	2.869972	-1.634278	4.381833	0.885288	4.167735	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.190093	-0.843157	-2.403510	-0.043247	-1.683742	-2.282182	14.028570	-0.715044	-5.360038	1.000000	0.000000	0.000000	0.000000	
0.176713	0.380490	-1.363814	0.725996	-1.558281	-0.366103	-0.212153	0.700333	-1.652953	2.052039	0.373034	0.268009	-1.111020	1.131316	-1.120144	-0.326275	-0.407358	0.985277	-1.169663	2.291147	-3.289366	0.672754	-1.001977	-2.355628	-3.591786	1.476962	0.009891	-0.835533	-4.165333	0.081769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.235770	-0.853659	-2.468146	-0.323192	-0.203659	-3.313124	12.626045	-3.146073	-2.647342	1.000000	0.000000	0.000000	0.000000	
0.204350	0.416878	-1.584842	0.599020	-1.783339	-0.443668	-0.047695	0.475289	-1.877828	1.826979	0.322132	0.277600	-1.149016	1.069688	-1.189682	-0.323871	-0.397356	0.973107	-1.259400	2.281339	-3.239290	0.882686	-4.950787	-6.886803	-6.699841	-1.775091	1.691134	-3.845377	-9.315097	-3.575676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286142	-0.841318	-2.539071	0.025059	0.700157	-3.369659	7.334334	-2.300869	-1.540136	1.000000	0.000000	0.000000	0.000000	
0.256758	0.432914	-1.769737	0.673556	-2.007058	-0.474368	-0.017372	0.251831	-2.077144	1.601941	0.281126	0.289673	-1.216158	0.960016	-1.274837	-0.346727	-0.370194	0.903595	-1.380727	2.218358	-2.658494	1.113057	-7.167256	-8.411238	-8.874110	-3.032029	2.801460	-7.360313	-10.988630	-7.260061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.328616	-0.817893	-2.596072	0.091251	1.020564	-2.314940	9.296672	2.392508	1.056313	1.000000	0.000000	0.000000	0.000000	
0.289938	0.423483	-1.662249	0.749151	-1.808645	-0.487160	-0.124209	0.124217	-1.953349	1.397282	0.257512	0.307637	-1.308878	0.865938	-1.408407	-0.396227	-0.329509	0.788081	-1.562245	2.117769	-0.548510	1.166338	-7.629688	-6.811886	-10.609529	-3.021627	2.729868	-9.781159	-11.438644	-9.457067	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.343953	-0.793245	-2.619479	-0.498484	1.899485	-0.441677	16.143188	9.300152	1.721080	1.000000	0.000000	0.000000	0.000000	
0.324038	0.436401	-1.489938	0.794861	-1.588846	-0.489780	-0.257217	0.202225	-1.758905	1.435060	0.255843	0.324243	-1.378361	0.788550	-1.529341	-0.438940	-0.293552	0.663536	-1.704085	1.993811	0.580262	0.915760	-4.786515	-4.565150	-6.166286	-2.354067	1.913114	-10.438511	-8.203392	-10.974911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.316476	-0.759751	-2.596034	-1.037710	3.679601	1.527740	12.846296	5.179065	1.034142	1.000000	0.000000	0.000000	0.000000	
0.352616	0.446096	-1.366190	0.802028	-1.388857	-0.516553	-0.293216	0.262083	-1.596354	1.552214	0.268232	0.336854	-1.427687	0.753734	-1.596518	-0.468662	-0.274260	0.537767	-1.798077	1.853013	1.129343	0.883723	-1.295226	0.157660	-0.511940	-1.352089	0.763611	-6.211997	-4.770604	-4.629000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.263608	-0.712215	-2.534738	-0.350320	4.072792	2.826875	-1.284651	-1.665637	4.014759	1.000000	0.000000	0.000000	0.000000	
0.379669	0.445921	-1.313374	0.901301	-1.234436	-0.552718	-0.294846	0.348050	-1.463123	1.706344	0.282463	0.351073	-1.446034	0.758646	-1.585114	-0.485076	-0.266928	0.466667	-1.860303	1.817341	1.421547	0.879356	0.934815	1.317399	2.914994	-0.840115	0.025180	-2.481174	-6.126776	-1.352756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.221084	-0.668969	-2.460521	1.189599	3.198681	3.372132	-4.093878	11.917842	12.044909	1.000000	0.000000	0.000000	0.000000	
0.387074	0.413462	-1.208566	1.004904	-1.081810	-0.567121	-0.356977	0.508102	-1.412950	1.924074	0.306489	0.364337	-1.446892	0.797553	-1.535045	-0.503407	-0.265793	0.458239	-1.874323	1.784083	2.228955	0.720722	0.201660	3.886585	2.563250	-1.336790	-0.066111	0.243921	2.098767	-0.651741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.190433	-0.633789	-2.386921	0.383240	2.022470	3.722710	-14.797167	9.553158	15.772726	1.000000	0.000000	0.000000	0.000000	
0.398344	0.295537	-1.033178	1.089726	-0.907553	-0.508671	-0.497170	0.721476	-1.275860	2.149368	0.340835	0.373775	-1.426999	0.856565	-1.514804	-0.526727	-0.269201	0.471190	-1.828660	1.780654	2.044484	0.443137	4.043713	5.169456	2.444325	-1.822661	-0.598686	2.620679	4.945309	2.227515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.155149	-0.627653	-2.317384	0.520103	-0.991464	3.259391	2.322967	-11.344049	28.254791	1.000000	0.000000	0.000000	0.000000	
0.391054	0.199431	-0.883054	1.124639	-0.749392	-0.442809	-0.597540	0.926916	-1.128402	2.374111	0.370169	0.371713	-1.356862	0.937699	-1.467112	-0.546828	-0.285990	0.512312	-1.746342	1.837717	1.970203	-0.778076	5.959867	5.824677	6.836349	-0.060129	-1.802358	3.811024	7.955365	5.143134	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138349	-0.654139	-2.266509	1.706666	-2.484954	2.323652	12.025810	-6.059714	20.114103	1.000000	0.000000	0.000000	0.000000	
0.376865	0.140160	-0.773743	1.162889	-0.649249	-0.374731	-0.600000	1.110762	-1.056698	2.500000	0.391957	0.359701	-1.295725	1.004841	-1.342512	-0.535169	-0.312475	0.573704	-1.628606	1.907315	0.814685	-1.549269	5.739705	5.178314	8.734218	2.004016	-2.674160	7.060259	10.639791	7.518007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142092	-0.694885	-2.230608	1.605124	-2.818127	1.861907	9.871592	2.567294	11.517694	1.000000	0.000000	0.000000	0.000000	
0.346900	0.162342	-0.758024	1.198643	-0.829920	-0.325049	-0.600000	1.194435	-1.128993	2.500000	0.399223	0.335827	-1.202654	1.094532	-1.222257	-0.492561	-0.346860	0.680203	-1.446717	2.010705	0.046572	-1.754342	5.606021	4.911279	9.475367	3.697014	-2.372828	7.416590	10.499947	7.989298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.149882	-0.740159	-2.210461	0.878895	-2.881993	0.911260	9.497062	5.869778	4.221660	1.000000	0.000000	0.000000	0.000000	
0.297644	0.273438	-0.901446	1.147410	-1.054407	-0.294459	-0.540207	1.027101	-1.320481	2.500000	0.397501	0.313701	-1.129103	1.154491	-1.109197	-0.439595	-0.379538	0.772919	-1.325449	2.105028	-0.344306	-1.466598	5.243689	3.213041	5.860940	4.068712	-2.090278	8.014053	6.193713	7.436212	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159858	-0.781663	-2.210754	0.204178	-2.268137	-0.441932	9.491917	-0.816273	-2.982464	1.000000	0.000000	0.000000	0.000000	
0.217580	0.379012	-1.148724	0.916019	-1.317130	-0.289702	-0.350459	0.765133	-1.582237	2.237437	0.388384	0.297038	-1.062533	1.189723	-1.041389	-0.383346	-0.406195	0.880496	-1.261816	2.217604	-1.287209	-0.420014	2.792630	0.485317	0.355778	2.629767	-1.187288	3.624518	1.045107	4.760189	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180764	-0.809609	-2.238659	-0.295039	-1.269696	-1.885326	11.928140	-2.890705	-4.988813	1.000000	0.000000	0.000000	0.000000	
0.201502	0.364638	-1.333159	0.743909	-1.504360	-0.384154	-0.191663	0.577908	-1.769446	2.050207	0.364169	0.295111	-1.055834	1.169652	-1.045760	-0.352951	-0.412892	0.906762	-1.272135	2.275864	-2.595891	0.674536	-2.540360	-4.268144	-4.616103	1.707685	0.588503	-1.759245	-4.864726	0.430654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.212242	-0.817976	-2.288198	-0.206259	-0.076520	-2.710884	12.718682	-3.717553	-3.648345	1.000000	0.000000	0.000000	0.000000	
0.230369	0.392533	-1.553007	0.646657	-1.729582	-0.448921	-0.043390	0.352719	-1.994152	1.824982	0.323800	0.302626	-1.096443	1.087533	-1.116863	-0.353828	-0.396783	0.884243	-1.375859	2.259841	-2.820979	0.578103	-5.973544	-6.781435	-7.060506	-1.982335	1.821115	-4.356504	-9.126803	-3.495422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.249960	-0.807355	-2.342125	0.115852	0.714186	-2.607819	7.558471	2.261430	0.216016	1.000000	0.000000	0.000000	0.000000	
0.257748	0.402458	-1.709346	0.731874	-1.949988	-0.463416	-0.027150	0.133142	-2.100000	1.600165	0.291323	0.311520	-1.175617	1.012828	-1.218567	-0.382405	-0.367647	0.798363	-1.486995	2.216748	-1.772171	0.733636	-6.606502	-8.166895	-8.945073	-2.822437	2.736523	-8.001174	-9.867079	-6.076030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.279453	-0.789283	-2.382630	-0.099577	0.887013	-1.383621	10.145839	8.375562	3.847099	1.000000	0.000000	0.000000	0.000000	
0.283130	0.421235	-1.581966	0.791729	-1.743329	-0.468612	-0.145251	0.081204	-1.952642	1.401806	0.275061	0.323687	-1.255865	0.879942	-1.336303	-0.421053	-0.326641	0.705021	-1.656901	2.103586	-0.571546	0.746863	-6.523233	-6.253538	-9.116082	-2.351596	2.833879	-10.232595	-9.948085	-8.790792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.279761	-0.769453	-2.390623	-0.756965	1.981787	0.356559	14.991715	5.137034	3.870260	1.000000	0.000000	0.000000	0.000000	
0.315153	0.437647	-1.417972	0.823594	-1.523479	-0.469518	-0.263443	0.178578	-1.766928	1.383085	0.273772	0.334271	-1.337757	0.814421	-1.472463	-0.452459	-0.293059	0.561792	-1.796299	1.973090	0.396498	0.795877	-3.618511	-3.720658	-5.992513	-1.920652	1.757176	-9.391398	-6.798068	-10.604686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.246922	-0.735556	-2.359691	-0.912018	3.679150	1.768693	8.250454	2.790864	3.015534	1.000000	0.000000	0.000000	0.000000	
0.347854	0.437175	-1.308203	0.841826	-1.326504	-0.499079	-0.298840	0.249966	-1.612281	1.495026	0.280493	0.346962	-1.388741	0.786074	-1.535391	-0.474080	-0.274097	0.453490	-1.862710	1.853425	0.604970	0.861265	-0.857379	0.119972	-0.442218	-0.614311	0.600290	-5.545455	-1.831386	-8.472448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.201430	-0.688834	-2.303346	-0.045141	3.632125	2.705076	-1.900657	-3.608504	4.969046	1.000000	0.000000	0.000000	0.000000	
